id,,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
34354180,,Habitacion tipo loft en un ph antiguo reciclado,259364535,Carola,Balvanera,-34.61095,-58.4101,Private room,4142,1,3
34355188,,BEAUTIFUL FAMILY-STYLE APARTMENT IN BELGRANO,100753185,Alejandro,Belgrano,-34.56847,-58.46944,Entire home/apt,9733,3,42
34355249,,"Departamento en Recoleta, bien cerca de todo",42277945,Ines,Recoleta,-34.58917,-58.39949,Entire home/apt,9153,3,76
34359774,,Amazing Loft In Recoleta Two Blocks To The Subway,23788649,Valeria,Recoleta,-34.59568,-58.4041,Entire home/apt,11242,1,174
34363484,,WOW-Modern-Palermo Hollywood-Gym-Laundry_Grill 702,208234152,Edward,Palermo,-34.58008,-58.43707,Entire home/apt,6183,1,120
34364554,,BEAUTIFUL BRIGHT COZY APARTMENT - GREAT LOCATION,195226030,Manuel,Palermo,-34.57927,-58.41102,Entire home/apt,7281,2,64
34368840,,Unforgettable Loft in Recoleta,23788649,Valeria,Recoleta,-34.59568,-58.4041,Entire home/apt,10354,1,161
34369771,,Bright Studio-Anasagasti (Alto Palermo).,243504887,Isaías,Palermo,-34.58842,-58.41074,Entire home/apt,9759,1,207
34370020,,"Canelo's Suites Apartaments ""A ESTRENAR""",247261460,Enzo,San Cristobal,-34.61884,-58.39993,Entire home/apt,8136,5,3
34382227,,Premium 2 bedroom Apt (Amenities & Free parking),3247388,Yanina,Nuñez,-34.53973,-58.47316,Entire home/apt,18430,23,14
34385328,,Bright & Cozy One Bedroom Apartment in Recoleta,3388356,Santiago,Recoleta,-34.58914,-58.40246,Entire home/apt,15384,8,41
34387795,,Sophisticated Studio in Palermo Hollywood + Pool,1875949,Diego,Palermo,-34.57869,-58.42728,Entire home/apt,14562,3,0
34391663,,Double Deluxe Room with breakfast,249633497,CasaCalma,Retiro,-34.59279,-58.37751,Hotel room,42776,1,0
34392159,,FRESH LUMINOUS STUDIO IN TRENDY PALERMO,39858732,Gabriela,Palermo,-34.58363,-58.4427,Entire home/apt,6241,2,64
34397410,,Studio con terraza en Palermo Soho para 2 personas,154816887,Florencia,Palermo,-34.59019,-58.42275,Entire home/apt,7662,3,75
34397694,,HERMOSO MONO AMBIENTE EN EL CORAZÓN DE BS AS,259671145,Santiago,San Nicolas,-34.60572,-58.37914,Entire home/apt,10714,3,46
34411338,,LARGE LOVELY FRENCH STYLE APARTMENT  IN PALERMO,60379503,Marcelo,Palermo,-34.58664,-58.41467,Entire home/apt,6836,2,15
34416867,,COZY STUDIO EXCELLENT LOCATION! PALERMO Pza Italia,14313118,Magdalena,Palermo,-34.58355,-58.4227,Entire home/apt,6925,2,118
34417647,,Luminoso y hermoso depto de 3 dormitorios 6 pax,49480723,Delia Concepcion,Retiro,-34.59747,-58.37806,Entire home/apt,28991,1,3
34420064,,Alojamiento con vistas a Palermo,2358240,Marina,Palermo,-34.5831,-58.42154,Entire home/apt,20708,15,1
34422374,,Departamento 3 ambientes Caballito cerca de todo,129609889,Mariela,Caballito,-34.61055,-58.43986,Entire home/apt,13460,2,6
34434911,,CALIDO Y MODERNO DEPARTAMENTO SOBRE AV.SANTA FE,115661616,Pablo Y Maria,Recoleta,-34.59568,-58.39503,Entire home/apt,10354,180,32
34435625,,Best Area PALERMO / VILLA CRESPO,17303651,Ana,Palermo,-34.59358,-58.42763,Entire home/apt,4970,90,4
34437605,,Hollywood Suites & Lofts,83703100,Carolina,Palermo,-34.58377,-58.43274,Entire home/apt,19229,1,18
34437841,,Monoambiente reciclado muy luminoso,57648576,Cristina,Villa Urquiza,-34.57518,-58.49371,Entire home/apt,7395,30,11
34439543,,"Excelente dptObelisco,Teatros,Bares y gastronomía",259971122,Nancy,San Nicolas,-34.60483,-58.3905,Entire home/apt,6804,4,26
34444148,,Sensacional !!! Microcentro  - Retiro / Recoleta,108984315,Noelia,Retiro,-34.59671,-58.37838,Entire home/apt,7012,3,102
34445853,,Awesome & Cozy Apartment in Recoleta!!!,2354201,Tomas,Recoleta,-34.5868,-58.40493,Entire home/apt,2070,200,2
34446273,,Acogedor departamento en Recoleta,175426713,Mariela,Recoleta,-34.59606,-58.38724,Entire home/apt,6212,6,4
34446584,,Amazing  & CozyApartment in Recoleta,2354201,Tomas,Palermo,-34.58843,-58.41559,Entire home/apt,1800,200,0
34446699,,Cozy Bedroom with a private balcony in Recoleta!!,2354201,Tomas,Palermo,-34.58689,-58.41546,Private room,1000,200,0
34447192,,Corazón de Palermo,109295883,Elina,Palermo,-34.58678,-58.42157,Entire home/apt,12425,360,16
34460810,,Private bedrooms  for a group (shared house),140773210,Analia,Villa Crespo,-34.59438,-58.44339,Private room,5384,7,0
34462917,,Anetha's house,94971039,Prebetera,Saavedra,-34.55737,-58.48978,Entire home/apt,2060,3,0
34465369,,Buenos Aires at its best.,260164135,Diana,Recoleta,-34.58902,-58.40984,Private room,5591,7,1
34466273,,Precioso piso cerca de todo,15389863,Sofia,Almagro,-34.60601,-58.42123,Entire home/apt,12425,4,0
34466610,,Departamento reciclado en Palermo,70347812,Ramiro,Palermo,-34.57931,-58.43118,Entire home/apt,5177,3,21
34467499,,Depto en Palermo c/ balcón - Plaza Italia,247709843,Clarisa,Palermo,-34.58158,-58.42561,Entire home/apt,6406,1,29
34470137,,Cuarto con cama doble para dos personas,233014741,Marcelo,Colegiales,-34.57399,-58.45029,Private room,5000,2,2
34473061,,"22 - Flat in Recoleta, Arenales St.",48064803,Federico,Recoleta,-34.59337,-58.38823,Entire home/apt,14052,1,82
34473710,,Nuevo y encantador departamentito,51932713,Cristina,Chacarita,-34.58019,-58.45701,Entire home/apt,12425,15,8
34474940,,Luminous apartment in Cañitas (Near Polo Field),253535696,Luis María,Palermo,-34.57587,-58.43092,Entire home/apt,6925,2,51
34475879,,Amazing Terrace San Telmo!  - 3 month minimum,1740203,Lorin,San Telmo,-34.62651,-58.37207,Entire home/apt,7869,30,1
34476354,,Apartment in Cañitas,5211358,Almacen De Objetos,Palermo,-34.57135,-58.43265,Entire home/apt,10401,2,30
34480692,,Milo's House M,74211466,Emilio (Milo),Palermo,-34.58796,-58.41821,Private room,8766,15,12
34492123,,Muy buen hambiente..tranquilidad y espacio,260348454,Nilsa,Villa Soldati,-34.65719,-58.44229,Private room,4000,1,0
34497780,,"habitación con baño privad0 ,  Almagro Norte",979274,Graciela,Almagro,-34.59969,-58.42147,Private room,2060,3,0
34501965,,Departamento Rawson,125749243,Fernando,Almagro,-34.61365,-58.42487,Entire home/apt,10000,2,29
34504459,,Espectacular depto 1 dormitorio Belgrano,1621693,Romina,Belgrano,-34.56727,-58.45579,Entire home/apt,12425,4,1
